Unnamed: 0.1,Unnamed: 0,iso_code,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths.1,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,hospital_beds_per_thousand
117,422846,OWID_WRL,World,2020-05-01,2727847.0,0.0,77181.143,217156.0,0.0,0.0,341.44,0.0,9.661,27.181,0.0,0.794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
118,422847,OWID_WRL,World,2020-05-02,2727847.0,0.0,77181.143,217156.0,0.0,0.0,341.44,0.0,9.661,27.181,0.0,0.794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
119,422848,OWID_WRL,World,2020-05-03,3273485.0,545638.0,77948.286,258286.0,41130.0,41130.0,409.736,68.297,9.757,32.329,5.148,0.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
120,422849,OWID_WRL,World,2020-05-04,3273485.0,0.0,77948.286,258286.0,0.0,0.0,409.736,0.0,9.757,32.329,0.0,0.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
121,422850,OWID_WRL,World,2020-05-05,3273485.0,0.0,77948.286,258286.0,0.0,0.0,409.736,0.0,9.757,32.329,0.0,0.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
122,422851,OWID_WRL,World,2020-05-06,3273485.0,0.0,77948.286,258286.0,0.0,0.0,409.736,0.0,9.757,32.329,0.0,0.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
123,422852,OWID_WRL,World,2020-05-07,3273485.0,0.0,77948.286,258286.0,0.0,0.0,409.736,0.0,9.757,32.329,0.0,0.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
124,422853,OWID_WRL,World,2020-05-08,3273485.0,0.0,77948.286,258286.0,0.0,0.0,409.736,0.0,9.757,32.329,0.0,0.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
125,422854,OWID_WRL,World,2020-05-09,3273485.0,0.0,77948.286,258286.0,0.0,0.0,409.736,0.0,9.757,32.329,0.0,0.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
126,422855,OWID_WRL,World,2020-05-10,3855018.0,581533.0,83076.143,297209.0,38923.0,38923.0,482.526,72.789,10.398,37.201,4.872,0.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
127,422856,OWID_WRL,World,2020-05-11,3855018.0,0.0,83076.143,297209.0,0.0,0.0,482.526,0.0,10.398,37.201,0.0,0.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
128,422857,OWID_WRL,World,2020-05-12,3855018.0,0.0,83076.143,297209.0,0.0,0.0,482.526,0.0,10.398,37.201,0.0,0.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
129,422858,OWID_WRL,World,2020-05-13,3855018.0,0.0,83076.143,297209.0,0.0,0.0,482.526,0.0,10.398,37.201,0.0,0.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
130,422859,OWID_WRL,World,2020-05-14,3855018.0,0.0,83076.143,297209.0,0.0,0.0,482.526,0.0,10.398,37.201,0.0,0.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
131,422860,OWID_WRL,World,2020-05-15,3855018.0,0.0,83076.143,297209.0,0.0,0.0,482.526,0.0,10.398,37.201,0.0,0.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
132,422861,OWID_WRL,World,2020-05-16,3855018.0,0.0,83076.143,297209.0,0.0,0.0,482.526,0.0,10.398,37.201,0.0,0.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
133,422862,OWID_WRL,World,2020-05-17,4465608.0,610590.0,87227.143,333374.0,36165.0,36165.0,558.952,76.426,10.918,41.728,4.527,0.647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
134,422863,OWID_WRL,World,2020-05-18,4465608.0,0.0,87227.143,333374.0,0.0,0.0,558.952,0.0,10.918,41.728,0.0,0.647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
135,422864,OWID_WRL,World,2020-05-19,4465608.0,0.0,87227.143,333374.0,0.0,0.0,558.952,0.0,10.918,41.728,0.0,0.647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
136,422865,OWID_WRL,World,2020-05-20,4465608.0,0.0,87227.143,333374.0,0.0,0.0,558.952,0.0,10.918,41.728,0.0,0.647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
137,422866,OWID_WRL,World,2020-05-21,4465608.0,0.0,87227.143,333374.0,0.0,0.0,558.952,0.0,10.918,41.728,0.0,0.647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
138,422867,OWID_WRL,World,2020-05-22,4465608.0,0.0,87227.143,333374.0,0.0,0.0,558.952,0.0,10.918,41.728,0.0,0.647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
139,422868,OWID_WRL,World,2020-05-23,4465608.0,0.0,87227.143,333374.0,0.0,0.0,558.952,0.0,10.918,41.728,0.0,0.647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
140,422869,OWID_WRL,World,2020-05-24,5162295.0,696687.0,99526.714,368122.0,34748.0,34748.0,646.155,87.203,12.458,46.077,4.349,0.621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
141,422870,OWID_WRL,World,2020-05-25,5162295.0,0.0,99526.714,368122.0,0.0,0.0,646.155,0.0,12.458,46.077,0.0,0.621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
142,422871,OWID_WRL,World,2020-05-26,5162295.0,0.0,99526.714,368122.0,0.0,0.0,646.155,0.0,12.458,46.077,0.0,0.621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
143,422872,OWID_WRL,World,2020-05-27,5162295.0,0.0,99526.714,368122.0,0.0,0.0,646.155,0.0,12.458,46.077,0.0,0.621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
144,422873,OWID_WRL,World,2020-05-28,5162295.0,0.0,99526.714,368122.0,0.0,0.0,646.155,0.0,12.458,46.077,0.0,0.621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
145,422874,OWID_WRL,World,2020-05-29,5162295.0,0.0,99526.714,368122.0,0.0,0.0,646.155,0.0,12.458,46.077,0.0,0.621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
146,422875,OWID_WRL,World,2020-05-30,5162295.0,0.0,99526.714,368122.0,0.0,0.0,646.155,0.0,12.458,46.077,0.0,0.621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
147,422876,OWID_WRL,World,2020-05-31,5891298.0,729003.0,104143.286,401490.0,33368.0,33368.0,737.403,91.248,13.035,50.254,4.177,0.597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
148,422877,OWID_WRL,World,2020-06-01,5891298.0,0.0,104143.286,401490.0,0.0,0.0,737.403,0.0,13.035,50.254,0.0,0.597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
149,422878,OWID_WRL,World,2020-06-02,5891298.0,0.0,104143.286,401490.0,0.0,0.0,737.403,0.0,13.035,50.254,0.0,0.597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
150,422879,OWID_WRL,World,2020-06-03,5891298.0,0.0,104143.286,401490.0,0.0,0.0,737.403,0.0,13.035,50.254,0.0,0.597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
151,422880,OWID_WRL,World,2020-06-04,5891298.0,0.0,104143.286,401490.0,0.0,0.0,737.403,0.0,13.035,50.254,0.0,0.597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
152,422881,OWID_WRL,World,2020-06-05,5891298.0,0.0,104143.286,401490.0,0.0,0.0,737.403,0.0,13.035,50.254,0.0,0.597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
153,422882,OWID_WRL,World,2020-06-06,5891298.0,0.0,104143.286,401490.0,0.0,0.0,737.403,0.0,13.035,50.254,0.0,0.597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
154,422883,OWID_WRL,World,2020-06-07,6735960.0,844663.0,120666.143,436372.0,34882.0,34882.0,843.128,105.725,15.104,54.62,4.366,0.624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
155,422884,OWID_WRL,World,2020-06-08,6735960.0,0.0,120666.143,436372.0,0.0,0.0,843.128,0.0,15.104,54.62,0.0,0.624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
156,422885,OWID_WRL,World,2020-06-09,6735960.0,0.0,120666.143,436372.0,0.0,0.0,843.128,0.0,15.104,54.62,0.0,0.624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
157,422886,OWID_WRL,World,2020-06-10,6735960.0,0.0,120666.143,436372.0,0.0,0.0,843.128,0.0,15.104,54.62,0.0,0.624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
158,422887,OWID_WRL,World,2020-06-11,6735960.0,0.0,120666.143,436372.0,0.0,0.0,843.128,0.0,15.104,54.62,0.0,0.624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
159,422888,OWID_WRL,World,2020-06-12,6735960.0,0.0,120666.143,436372.0,0.0,0.0,843.128,0.0,15.104,54.62,0.0,0.624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
160,422889,OWID_WRL,World,2020-06-13,6735960.0,0.0,120666.143,436372.0,0.0,0.0,843.128,0.0,15.104,54.62,0.0,0.624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
161,422890,OWID_WRL,World,2020-06-14,7638610.0,902650.0,128950.0,471648.0,35276.0,35276.0,956.111,112.983,16.14,59.035,4.415,0.631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
162,422891,OWID_WRL,World,2020-06-15,7638610.0,0.0,128950.0,471648.0,0.0,0.0,956.111,0.0,16.14,59.035,0.0,0.631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
163,422892,OWID_WRL,World,2020-06-16,7638610.0,0.0,128950.0,471648.0,0.0,0.0,956.111,0.0,16.14,59.035,0.0,0.631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
164,422893,OWID_WRL,World,2020-06-17,7638610.0,0.0,128950.0,471648.0,0.0,0.0,956.111,0.0,16.14,59.035,0.0,0.631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
165,422894,OWID_WRL,World,2020-06-18,7638610.0,0.0,128950.0,471648.0,0.0,0.0,956.111,0.0,16.14,59.035,0.0,0.631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
166,422895,OWID_WRL,World,2020-06-19,7638610.0,0.0,128950.0,471648.0,0.0,0.0,956.111,0.0,16.14,59.035,0.0,0.631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
167,422896,OWID_WRL,World,2020-06-20,7638610.0,0.0,128950.0,471648.0,0.0,0.0,956.111,0.0,16.14,59.035,0.0,0.631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
168,422897,OWID_WRL,World,2020-06-21,8670022.0,1031412.0,147344.571,509097.0,37449.0,37449.0,1085.211,129.1,18.443,63.723,4.687,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
169,422898,OWID_WRL,World,2020-06-22,8670022.0,0.0,147344.571,509097.0,0.0,0.0,1085.211,0.0,18.443,63.723,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
170,422899,OWID_WRL,World,2020-06-23,8670022.0,0.0,147344.571,509097.0,0.0,0.0,1085.211,0.0,18.443,63.723,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
171,422900,OWID_WRL,World,2020-06-24,8670022.0,0.0,147344.571,509097.0,0.0,0.0,1085.211,0.0,18.443,63.723,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
172,422901,OWID_WRL,World,2020-06-25,8670022.0,0.0,147344.571,509097.0,0.0,0.0,1085.211,0.0,18.443,63.723,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
173,422902,OWID_WRL,World,2020-06-26,8670022.0,0.0,147344.571,509097.0,0.0,0.0,1085.211,0.0,18.443,63.723,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
174,422903,OWID_WRL,World,2020-06-27,8670022.0,0.0,147344.571,509097.0,0.0,0.0,1085.211,0.0,18.443,63.723,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
175,422904,OWID_WRL,World,2020-06-28,9828139.0,1158117.0,165445.286,545826.0,36729.0,36729.0,1230.17,144.959,20.708,68.32,4.597,0.657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
176,422905,OWID_WRL,World,2020-06-29,9828139.0,0.0,165445.286,545826.0,0.0,0.0,1230.17,0.0,20.708,68.32,0.0,0.657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
177,422906,OWID_WRL,World,2020-06-30,9828139.0,0.0,165445.286,545826.0,0.0,0.0,1230.17,0.0,20.708,68.32,0.0,0.657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
178,422907,OWID_WRL,World,2020-07-01,9828139.0,0.0,165445.286,545826.0,0.0,0.0,1230.17,0.0,20.708,68.32,0.0,0.657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
179,422908,OWID_WRL,World,2020-07-02,9828139.0,0.0,165445.286,545826.0,0.0,0.0,1230.17,0.0,20.708,68.32,0.0,0.657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
180,422909,OWID_WRL,World,2020-07-03,9828139.0,0.0,165445.286,545826.0,0.0,0.0,1230.17,0.0,20.708,68.32,0.0,0.657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
181,422910,OWID_WRL,World,2020-07-04,9828139.0,0.0,165445.286,545826.0,0.0,0.0,1230.17,0.0,20.708,68.32,0.0,0.657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
182,422911,OWID_WRL,World,2020-07-05,11156786.0,1328647.0,189806.714,582194.0,36368.0,36368.0,1396.475,166.304,23.758,72.872,4.552,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
183,422912,OWID_WRL,World,2020-07-06,11156786.0,0.0,189806.714,582194.0,0.0,0.0,1396.475,0.0,23.758,72.872,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
184,422913,OWID_WRL,World,2020-07-07,11156786.0,0.0,189806.714,582194.0,0.0,0.0,1396.475,0.0,23.758,72.872,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
185,422914,OWID_WRL,World,2020-07-08,11156786.0,0.0,189806.714,582194.0,0.0,0.0,1396.475,0.0,23.758,72.872,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
186,422915,OWID_WRL,World,2020-07-09,11156786.0,0.0,189806.714,582194.0,0.0,0.0,1396.475,0.0,23.758,72.872,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
187,422916,OWID_WRL,World,2020-07-10,11156786.0,0.0,189806.714,582194.0,0.0,0.0,1396.475,0.0,23.758,72.872,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
188,422917,OWID_WRL,World,2020-07-11,11156786.0,0.0,189806.714,582194.0,0.0,0.0,1396.475,0.0,23.758,72.872,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
189,422918,OWID_WRL,World,2020-07-12,12585836.0,1429050.0,204150.0,620989.0,38795.0,38795.0,1575.346,178.872,25.553,77.728,4.856,0.694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
190,422919,OWID_WRL,World,2020-07-13,12585836.0,0.0,204150.0,620989.0,0.0,0.0,1575.346,0.0,25.553,77.728,0.0,0.694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
191,422920,OWID_WRL,World,2020-07-14,12585836.0,0.0,204150.0,620989.0,0.0,0.0,1575.346,0.0,25.553,77.728,0.0,0.694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
192,422921,OWID_WRL,World,2020-07-15,12585836.0,0.0,204150.0,620989.0,0.0,0.0,1575.346,0.0,25.553,77.728,0.0,0.694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
193,422922,OWID_WRL,World,2020-07-16,12585836.0,0.0,204150.0,620989.0,0.0,0.0,1575.346,0.0,25.553,77.728,0.0,0.694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
194,422923,OWID_WRL,World,2020-07-17,12585836.0,0.0,204150.0,620989.0,0.0,0.0,1575.346,0.0,25.553,77.728,0.0,0.694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
195,422924,OWID_WRL,World,2020-07-18,12585836.0,0.0,204150.0,620989.0,0.0,0.0,1575.346,0.0,25.553,77.728,0.0,0.694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
196,422925,OWID_WRL,World,2020-07-19,14159991.0,1574155.0,224879.286,663548.0,42559.0,42559.0,1772.381,197.034,28.148,83.055,5.327,0.761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
197,422926,OWID_WRL,World,2020-07-20,14159991.0,0.0,224879.286,663548.0,0.0,0.0,1772.381,0.0,28.148,83.055,0.0,0.761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
198,422927,OWID_WRL,World,2020-07-21,14159991.0,0.0,224879.286,663548.0,0.0,0.0,1772.381,0.0,28.148,83.055,0.0,0.761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
199,422928,OWID_WRL,World,2020-07-22,14159991.0,0.0,224879.286,663548.0,0.0,0.0,1772.381,0.0,28.148,83.055,0.0,0.761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
200,422929,OWID_WRL,World,2020-07-23,14159991.0,0.0,224879.286,663548.0,0.0,0.0,1772.381,0.0,28.148,83.055,0.0,0.761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
201,422930,OWID_WRL,World,2020-07-24,14159991.0,0.0,224879.286,663548.0,0.0,0.0,1772.381,0.0,28.148,83.055,0.0,0.761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
202,422931,OWID_WRL,World,2020-07-25,14159991.0,0.0,224879.286,663548.0,0.0,0.0,1772.381,0.0,28.148,83.055,0.0,0.761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
203,422932,OWID_WRL,World,2020-07-26,15902862.0,1742871.0,248981.571,708332.0,44784.0,44784.0,1990.533,218.152,31.165,88.661,5.606,0.801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
204,422933,OWID_WRL,World,2020-07-27,15902862.0,0.0,248981.571,708332.0,0.0,0.0,1990.533,0.0,31.165,88.661,0.0,0.801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
205,422934,OWID_WRL,World,2020-07-28,15902862.0,0.0,248981.571,708332.0,0.0,0.0,1990.533,0.0,31.165,88.661,0.0,0.801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
206,422935,OWID_WRL,World,2020-07-29,15902862.0,0.0,248981.571,708332.0,0.0,0.0,1990.533,0.0,31.165,88.661,0.0,0.801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
207,422936,OWID_WRL,World,2020-07-30,15902862.0,0.0,248981.571,708332.0,0.0,0.0,1990.533,0.0,31.165,88.661,0.0,0.801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
208,422937,OWID_WRL,World,2020-07-31,15902862.0,0.0,248981.571,708332.0,0.0,0.0,1990.533,0.0,31.165,88.661,0.0,0.801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
209,422938,OWID_WRL,World,2020-08-01,15902862.0,0.0,248981.571,708332.0,0.0,0.0,1990.533,0.0,31.165,88.661,0.0,0.801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
210,422939,OWID_WRL,World,2020-08-02,17742098.0,1839236.0,262748.0,753157.0,44825.0,44825.0,2220.746,230.214,32.888,94.271,5.611,0.802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
211,422940,OWID_WRL,World,2020-08-03,17742098.0,0.0,262748.0,753157.0,0.0,0.0,2220.746,0.0,32.888,94.271,0.0,0.802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
212,422941,OWID_WRL,World,2020-08-04,17742098.0,0.0,262748.0,753157.0,0.0,0.0,2220.746,0.0,32.888,94.271,0.0,0.802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
213,422942,OWID_WRL,World,2020-08-05,17742098.0,0.0,262748.0,753157.0,0.0,0.0,2220.746,0.0,32.888,94.271,0.0,0.802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
214,422943,OWID_WRL,World,2020-08-06,17742098.0,0.0,262748.0,753157.0,0.0,0.0,2220.746,0.0,32.888,94.271,0.0,0.802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
215,422944,OWID_WRL,World,2020-08-07,17742098.0,0.0,262748.0,753157.0,0.0,0.0,2220.746,0.0,32.888,94.271,0.0,0.802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
216,422945,OWID_WRL,World,2020-08-08,17742098.0,0.0,262748.0,753157.0,0.0,0.0,2220.746,0.0,32.888,94.271,0.0,0.802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
217,422946,OWID_WRL,World,2020-08-09,19580762.0,1838664.0,262666.286,798846.0,45689.0,45689.0,2450.889,230.142,32.877,99.99,5.719,0.817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
218,422947,OWID_WRL,World,2020-08-10,19580762.0,0.0,262666.286,798846.0,0.0,0.0,2450.889,0.0,32.877,99.99,0.0,0.817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
219,422948,OWID_WRL,World,2020-08-11,19580762.0,0.0,262666.286,798846.0,0.0,0.0,2450.889,0.0,32.877,99.99,0.0,0.817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
220,422949,OWID_WRL,World,2020-08-12,19580762.0,0.0,262666.286,798846.0,0.0,0.0,2450.889,0.0,32.877,99.99,0.0,0.817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
221,422950,OWID_WRL,World,2020-08-13,19580762.0,0.0,262666.286,798846.0,0.0,0.0,2450.889,0.0,32.877,99.99,0.0,0.817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
222,422951,OWID_WRL,World,2020-08-14,19580762.0,0.0,262666.286,798846.0,0.0,0.0,2450.889,0.0,32.877,99.99,0.0,0.817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
223,422952,OWID_WRL,World,2020-08-15,19580762.0,0.0,262666.286,798846.0,0.0,0.0,2450.889,0.0,32.877,99.99,0.0,0.817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
224,422953,OWID_WRL,World,2020-08-16,21466038.0,1885276.0,269325.143,843534.0,44688.0,44688.0,2686.866,235.977,33.711,105.584,5.594,0.799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
225,422954,OWID_WRL,World,2020-08-17,21466038.0,0.0,269325.143,843534.0,0.0,0.0,2686.866,0.0,33.711,105.584,0.0,0.799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
226,422955,OWID_WRL,World,2020-08-18,21466038.0,0.0,269325.143,843534.0,0.0,0.0,2686.866,0.0,33.711,105.584,0.0,0.799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
227,422956,OWID_WRL,World,2020-08-19,21466038.0,0.0,269325.143,843534.0,0.0,0.0,2686.866,0.0,33.711,105.584,0.0,0.799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
228,422957,OWID_WRL,World,2020-08-20,21466038.0,0.0,269325.143,843534.0,0.0,0.0,2686.866,0.0,33.711,105.584,0.0,0.799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
229,422958,OWID_WRL,World,2020-08-21,21466038.0,0.0,269325.143,843534.0,0.0,0.0,2686.866,0.0,33.711,105.584,0.0,0.799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
230,422959,OWID_WRL,World,2020-08-22,21466038.0,0.0,269325.143,843534.0,0.0,0.0,2686.866,0.0,33.711,105.584,0.0,0.799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
231,422960,OWID_WRL,World,2020-08-23,23289560.0,1823522.0,260503.143,886245.0,42711.0,42711.0,2915.112,228.247,32.607,110.93,5.346,0.764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
